"","event_smas_history_id","match","TOTAL.DISSOLVED.SOLIDS","SPECIFIC.CONDUCTANCE","event_smas_sample_date","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","STATE_NAME","EPA_REGION","L3_KEY","L2_KEY","L1_KEY","latitude","longitude"
"383","13-GUNK-0.4","13-GUNK-0.4_2018-10-02",115,189.9,2018-10-02,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.68722,-74.17278
"384","13-GUNK-37.7","13-GUNK-37.7_2018-07-11",700,1197,2018-07-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.441342,-74.529772
"385","13-GUNK-37.7","13-GUNK-37.7_2018-07-25",157,384.2,2018-07-25,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.441342,-74.529772
"386","13-GUNK-37.7","13-GUNK-37.7_2018-08-16",138,222.6,2018-08-16,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.441342,-74.529772
"387","13-GUNK-37.7","13-GUNK-37.7_2018-09-05",170,308.2,2018-09-05,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.441342,-74.529772
"388","13-GUNK-37.7","13-GUNK-37.7_2018-10-03",109,174.4,2018-10-03,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.441342,-74.529772
"389","13-GUNK-40.3","13-GUNK-40.3_2018-07-11",226,385.4,2018-07-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.421985,-74.56069
"390","13-GUNK-40.3","13-GUNK-40.3_2018-07-25",169,432.2,2018-07-25,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.421985,-74.56069
"391","13-GUNK-40.3","13-GUNK-40.3_2018-08-16",150,234,2018-08-16,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.421985,-74.56069
"392","13-GUNK-40.3","13-GUNK-40.3_2018-09-05",203,388.9,2018-09-05,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.421985,-74.56069
"393","13-GUNK-40.3","13-GUNK-40.3_2018-10-03",124,189.4,2018-10-03,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.421985,-74.56069
"394","13-GUNK_T35-0.2","13-GUNK_T35-0.2_2018-07-11",319,587,2018-07-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.439605,-74.538899
"395","13-GUNK_T35-0.2","13-GUNK_T35-0.2_2018-07-25",144,345.9,2018-07-25,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.439605,-74.538899
"396","13-GUNK_T35-0.2","13-GUNK_T35-0.2_2018-08-16",150,247.9,2018-08-16,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.439605,-74.538899
"397","13-GUNK_T35-0.2","13-GUNK_T35-0.2_2018-09-05",216,392.6,2018-09-05,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.439605,-74.538899
"398","13-GUNK_T35-0.2","13-GUNK_T35-0.2_2018-10-03",103,150.2,2018-10-03,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.439605,-74.538899
"399","13-LGUN-6.0","13-LGUN-6.0_2018-07-11",138,275.2,2018-07-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.45587,-74.493797
"400","13-LGUN-6.0","13-LGUN-6.0_2018-07-25",126,307.7,2018-07-25,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.45587,-74.493797
"401","13-LGUN-6.0","13-LGUN-6.0_2018-08-16",147,236.4,2018-08-16,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.45587,-74.493797
"402","13-LGUN-6.0","13-LGUN-6.0_2018-09-05",149,258.9,2018-09-05,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.45587,-74.493797
"403","13-LGUN-6.0","13-LGUN-6.0_2018-10-03",125,209.9,2018-10-03,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.45587,-74.493797
"404","13-LHUD-125.8","13-LHUD-125.8_2017-08-22",170,288.5,2017-08-22,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"405","13-LHUD-125.8","13-LHUD-125.8_2018-04-17",110,118,2018-04-17,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"406","13-LHUD-125.8","13-LHUD-125.8_2018-06-12",153,277.1,2018-06-12,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"407","13-LHUD-125.8","13-LHUD-125.8_2018-08-15",140,251.9,2018-08-15,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"408","13-LHUD-125.8","13-LHUD-125.8_2018-10-17",146,249,2018-10-17,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"409","13-LHUD-125.8","13-LHUD-125.8_2019-04-16",137,188.3,2019-04-16,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"410","13-LHUD-125.8","13-LHUD-125.8_2019-06-11",116,196.9,2019-06-11,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"411","13-LHUD-125.8","13-LHUD-125.8_2019-08-13",180,349.5,2019-08-13,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"412","13-LHUD-125.8","13-LHUD-125.8_2019-10-22",122,199.8,2019-10-22,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",42.619495,-73.758796
"413","13-LHUD-50.6","13-LHUD-50.6_2018-08-14",166,305.5,2018-08-14,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",41.503888,-73.9875
"414","13-MASO-0.2","13-MASO-0.2_2018-07-11",621,1180,2018-07-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.43765,-74.372867
"415","13-MASO-0.2","13-MASO-0.2_2018-07-25",324,674,2018-07-25,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.43765,-74.372867
"416","13-MASO-0.2","13-MASO-0.2_2018-08-15",301,504.6,2018-08-15,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.43765,-74.372867
"417","13-MASO-0.2","13-MASO-0.2_2018-09-06",487,867,2018-09-06,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.43765,-74.372867
"418","13-MASO-0.2","13-MASO-0.2_2018-10-04",225,366.4,2018-10-04,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.43765,-74.372867
"419","13-MONH-0.4","13-MONH-0.4_2017-07-19",525,893,2017-07-19,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"420","13-MONH-0.4","13-MONH-0.4_2017-08-01",564,1007,2017-08-01,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"421","13-MONH-0.4","13-MONH-0.4_2017-09-06",445,811,2017-09-06,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"422","13-MONH-0.4","13-MONH-0.4_2017-09-19",644,1162,2017-09-19,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"423","13-MONH-0.4","13-MONH-0.4_2017-10-11",427,764,2017-10-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"424","13-MONH-0.4","13-MONH-0.4_2018-07-11",699,1329,2018-07-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"425","13-MONH-0.4","13-MONH-0.4_2018-07-25",414,839,2018-07-25,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"426","13-MONH-0.4","13-MONH-0.4_2018-08-15",352,592,2018-08-15,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"427","13-MONH-0.4","13-MONH-0.4_2018-09-06",592,1076,2018-09-06,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"428","13-MONH-0.4","13-MONH-0.4_2018-10-04",270,444.8,2018-10-04,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42361,-74.38111
"429","13-MONH-4.1","13-MONH-4.1_2018-07-11",700,1341,2018-07-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42833,-74.42389
"430","13-MONH-4.1","13-MONH-4.1_2018-07-25",287,840,2018-07-25,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42833,-74.42389
"431","13-MONH-4.1","13-MONH-4.1_2018-08-16",416,623,2018-08-16,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42833,-74.42389
"432","13-MONH-4.1","13-MONH-4.1_2018-09-05",563,1096,2018-09-05,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42833,-74.42389
"433","13-MONH-4.1","13-MONH-4.1_2018-10-03",252,442,2018-10-03,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.42833,-74.42389
"434","13-PKIL-0.4","13-PKIL-0.4_2018-07-10",245,400.2,2018-07-10,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.72528,-74.10472
"435","13-PKIL-0.4","13-PKIL-0.4_2018-07-24",203,540,2018-07-24,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.72528,-74.10472
"436","13-PKIL-0.4","13-PKIL-0.4_2018-08-15",222,375.2,2018-08-15,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.72528,-74.10472
"437","13-PKIL-0.4","13-PKIL-0.4_2018-09-06",250,467.6,2018-09-06,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.72528,-74.10472
"438","13-PKIL-0.4","13-PKIL-0.4_2018-10-02",199,220.4,2018-10-02,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.72528,-74.10472
"439","13-POCH-1.8","13-POCH-1.8_2018-07-24",256,522,2018-07-24,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.300423,-74.47224
"440","13-POCH-1.8","13-POCH-1.8_2018-08-14",235,395.6,2018-08-14,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.300423,-74.47224
"441","13-POCH-1.8","13-POCH-1.8_2018-09-05",318,558,2018-09-05,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.300423,-74.47224
"442","13-POCH-1.8","13-POCH-1.8_2018-10-03",175,218.6,2018-10-03,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.300423,-74.47224
"443","13-QKER-0.9","13-QKER-0.9_2017-07-19",312,479,2017-07-19,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"444","13-QKER-0.9","13-QKER-0.9_2017-08-01",350,673,2017-08-01,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"445","13-QKER-0.9","13-QKER-0.9_2017-09-06",362,601,2017-09-06,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"446","13-QKER-0.9","13-QKER-0.9_2017-09-19",366,680,2017-09-19,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"447","13-QKER-0.9","13-QKER-0.9_2017-10-11",377,657,2017-10-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"448","13-QKER-0.9","13-QKER-0.9_2018-07-11",386,713,2018-07-11,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"449","13-QKER-0.9","13-QKER-0.9_2018-07-24",320,660,2018-07-24,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"450","13-QKER-0.9","13-QKER-0.9_2018-08-14",297,414.3,2018-08-14,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"451","13-QKER-0.9","13-QKER-0.9_2018-09-05",288,512,2018-09-05,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
"452","13-QKER-0.9","13-QKER-0.9_2018-10-03",232,340.5,2018-10-03,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",41.32722,-74.41639
